"family","b0","design","size","sd","cell","rep","seed","ok","sd_hat","se_logsd","push","ll","ll_drop","how","held","boundary","se_x","se_x_drop","draws_finite","drop_ok","push_ok","at"
"binomial",0,"ri_ar",24,0.3,18,31,147469,TRUE,0.251241064409602,1.01676177291251,0.339215182214559,-322.933875555449,-323.003032936777,"tmb","","",0.100872523489194,0.100581711743693,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,31,155660,TRUE,2.21259306689156e-05,0,-7.18387127562892e-10,-244.740832948486,-244.740832947766,"boundary","g","g",0.0413585134452707,0.0413585137482098,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,31,163851,TRUE,0.205840811142111,2.73605410107188,0.181611830262682,-554.528781909248,-554.54163559838,"tmb","","",0.0347024112762377,0.0345828863213704,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,31,172042,TRUE,0.000103322460238269,0,-1.1447355063865e-08,-163.521081681101,-163.521081669599,"boundary","g","g",0.135700992126472,0.135701068744416,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,31,180233,TRUE,0.397103023967135,0.775892194213118,1.58408238490046,-466.434952527733,-466.552715427826,"tmb","","",0.0276287622940674,0.0276158283602699,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,31,188424,TRUE,0.000320668708581705,0,-5.43969917998766e-08,-1008.2345787705,-1008.23457871775,"boundary","g","g",0.0289792321494472,0.0289792342378615,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.5,24,31,196615,TRUE,0.655091990947015,0.290981207592794,5.40475784069525,-313.698938306225,-314.222187139761,"tmb","","",0.108812067628672,0.103781035441466,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,31,204806,TRUE,1.37871834360619e-05,0,-3.23097282262097e-09,-34.9021564163425,-34.9021564131037,"boundary","g","g",0.0748258391938514,0.0763687996702122,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,31,212997,TRUE,4.46009349997511e-05,0,-1.3242285490378e-08,-94.1406876738965,-94.1406876606213,"boundary","g","g",0.0786694884418356,0.0786694673329511,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,31,221188,TRUE,0.272453644722463,2.31497758852359,0.0304646400029753,-32.3752211127711,-32.4048542145917,"tmb","","",0.325590676596474,0.317723531579677,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0,28,31,229379,TRUE,0.120085092577885,0.604026240950894,0.662196468261357,-72.2490787865563,-72.8250627228924,"tmb","","",0.044785501283688,0.0462455278950278,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,31,237570,TRUE,0.162878553045643,0.482999714358748,1.2912384795689,-192.495966383074,-193.764933792766,"tmb","","",0.0591198088811694,0.0576789746380806,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,31,245761,TRUE,0.117995158993018,6.93124555852012,0.00287342221557196,-68.8460866027112,-68.8488206764785,"tmb","","",0.220571890352095,0.214093943073912,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0,31,31,253952,TRUE,9.81230895628215e-06,0,-1.58383102188964e-08,-229.384485681197,-229.38448566532,"boundary","g","g",0.0312700097875583,0.0313747663799955,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0,32,31,262143,TRUE,3.09775278900853e-05,0,-6.77561047268682e-08,-578.940922680157,-578.940922612233,"boundary","g","g",0.0331621989378447,0.0331621908607021,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,31,270334,TRUE,0.213269948374202,1.32681603056075,0.0830409279318474,-204.781017293658,-204.864213320155,"tmb","","",0.120458090925565,0.119103631507846,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,31,278525,TRUE,1.10417294272613e-05,0,-3.38586403358931e-09,-30.7477490056527,-30.7477490022584,"boundary","g","g",0.0583467842300331,0.059549937395382,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0.1,35,31,286716,TRUE,1.30413621274827e-05,0,-9.54261736296758e-09,-95.852299004345,-95.8522989947787,"boundary","g","g",0.0841524065628698,0.084152390222388,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,31,294907,TRUE,2.44580587876788e-05,0,-3.4164671092185e-09,-34.2079793702106,-34.2079793667894,"boundary","g","g",0.301011309992327,0.301011340172367,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,31,303098,TRUE,0.100147402342076,0.7919583016218,0.33129293589414,-73.1016820713423,-73.3913104624179,"tmb","","",0.0474189957050142,0.0472633851864048,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,31,311289,TRUE,0.101726933924389,0.817382566971541,0.305973187393533,-199.132544026277,-199.427696370207,"tmb","","",0.0487168689851549,0.0468146146734178,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,31,319480,TRUE,3.38160552092665e-05,0,-6.33153263152053e-09,-67.8599664155286,-67.8599664091822,"boundary","g","g",0.20777353443669,0.207773544414036,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,31,327671,TRUE,1.71783809776016e-05,0,-2.92214394903567e-08,-229.492293268512,-229.492293239219,"boundary","g","g",0.0304598434251256,0.0305618869094397,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0.1,41,31,335862,TRUE,0.154694589701456,0.306521835071348,2.91051429083768,-591.848872522598,-594.677739519697,"tmb","","",0.0361790804798475,0.0351985137703908,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,31,344053,TRUE,0.551533545782673,0.353774249775739,2.13642212084568,-201.292020430372,-203.442711821996,"tmb","","",0.138053515942437,0.132015564038658,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.3,43,31,352244,TRUE,0.405723573865155,0.372594457038775,9.20984195938997,-44.8205838068566,-51.2897245762081,"tmb","","",0.071756331789505,0.0876102693694527,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,31,360435,TRUE,0.229398041703151,0.571507669503319,1.2247127342397,-88.7778560828673,-89.9667513284373,"tmb","","",0.0715313148997604,0.0685553012188183,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,31,368626,TRUE,4.24628588912828e-05,0,-2.91210966452127e-09,-34.4847760491988,-34.4847760462794,"boundary","g","g",0.272110075639823,0.272110104428208,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,31,376817,TRUE,0.349618597820508,0.276879879855306,12.999285269257,-87.1663459547071,-96.5606558195302,"tmb","","",0.0626653711451428,0.0721487457699131,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,31,385008,TRUE,0.0968944140852312,1.05115153991824,0.197662683162832,-194.534915004782,-194.691003975198,"tmb","","",0.0592956558456047,0.0522322963234202,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,31,393199,TRUE,0.000114528747040406,0,-7.4539201477819e-09,-68.4991712577365,-68.4991712502641,"boundary","g","g",0.188472488690458,0.188472521745321,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,31,401390,TRUE,0.294407428185353,0.167370478423077,28.5309808828615,-242.242506883884,-264.040933464174,"tmb","","",0.032078438509216,0.0358557621716145,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,31,409581,TRUE,0.249957171606449,0.193063415154099,15.3545286055501,-604.575656546253,-619.589540478212,"tmb","","",0.0336258212341595,0.0324089190689173,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,31,417772,TRUE,0.342888582235764,0.618969732043665,0.469920383702942,-203.545010674585,-204.014603001786,"tmb","","",0.116940869535089,0.113844801138663,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,32,8223,TRUE,3.67313187001389e-05,0,-2.15663931157906e-10,-240.662968454668,-240.662968454452,"boundary","g","g",0.0423742624498864,0.0423742617523824,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,32,16414,TRUE,4.04213693833562e-05,0,-3.34812284563668e-08,-535.993127402732,-535.993127369391,"boundary","g","g",0.0431840670188906,0.0431840704622359,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,32,24605,TRUE,0.000113206834064986,0,-9.18007003747334e-09,-162.719028707843,-162.719028698569,"boundary","g","g",0.140972213457505,0.140972059476192,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,32,32796,TRUE,1.29364484853246e-05,0,-1.1943939171033e-09,-449.10475777957,-449.104757778373,"boundary","g","g",0.0252244289484937,0.0252244289973356,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,32,40987,TRUE,4.71711342417193e-05,0,-8.62617071106797e-08,-1059.93544166519,-1059.93544157896,"boundary","g","g",0.028544506852521,0.028544515096237,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,32,49178,TRUE,0.372380243740545,0,1.95175182220191,-322.688073109435,-322.728274883734,"boundary","g,ar","ar",0.0997961704915402,0.100567029476584,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.1,7,32,57369,TRUE,5.63377459657413e-05,0,-1.50816958921496e-09,-256.488086227057,-256.488086225549,"boundary","g","g",0.0423507675447006,0.0423507690497658,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,32,65560,TRUE,0.327106519945906,0.267000425509649,8.56020604932542,-528.739617544134,-529.88750832983,"tmb","","",0.0451178798802644,0.043839745270465,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,32,73751,TRUE,0.43445558002624,0.510121971027334,0.886792073031984,-155.258049462581,-155.313070645627,"boundary","ar","ar",0.157059588026207,0.155307146285301,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,32,81942,TRUE,0.194322570982201,0.488039757579635,1.5314471421928,-449.820813948112,-450.300175697992,"tmb","","",0.0262248410056761,0.0262122647349869,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,32,90133,TRUE,2.91522760623291e-05,0,-5.53999370822567e-08,-1014.23297966116,-1014.23297960562,"boundary","g","g",0.0308767064511276,0.0308767057493241,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.1,12,32,98324,TRUE,0.146787843948809,1.23178595815451,-0.0158234697155422,-322.034462061792,-329.949801587595,"none","","ar",0.0939693761743498,0.090269188003628,NA,FALSE,TRUE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,32,106515,TRUE,9.41812906721408e-06,0,-2.04977368412074e-10,-236.601161779979,-236.601161779776,"boundary","g","g",0.0366940954761773,0.0366940976440491,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,32,114706,TRUE,0.000541943850658915,0,-3.46335582435131e-08,-527.990595898845,-527.990595864365,"boundary","g","g",0.0494572629726572,0.0494572753259278,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.3,15,32,122897,TRUE,0.000180969007580561,0,-1.03489412595081e-08,-165.523654011644,-165.523654001415,"boundary","g","g",0.136192001806187,0.136191973585513,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,32,131088,TRUE,2.87937573450008e-05,0,-1.63873892233823e-09,-438.062927578155,-438.062927576512,"boundary","g","g",0.0263546199973183,0.026354620202398,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,32,139279,TRUE,0.297168015598077,0.284674243043824,5.80931821161107,-1087.65910703162,-1089.24689568852,"tmb","","",0.0280995772555103,0.0275381408624771,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,32,147470,TRUE,0.209923356036664,0.788144795516881,0.275976875467677,-327.995658070103,-328.272838299353,"boundary","ar","ar",0.0909741301444144,0.0912531860611797,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,32,155661,TRUE,6.54047833829848e-05,0,-2.0501147446339e-09,-220.149722653801,-220.149722651745,"boundary","g","g",0.0362332442782359,0.0362332441805455,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,32,163852,TRUE,0.478358418176663,0.292736466961325,7.39663092487388,-516.5944315092,-517.279614923749,"tmb","","",0.0421538859903435,0.0411789005827031,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,32,172043,TRUE,0.500293861502862,0.406484216708084,1.58884450116511,-163.726807754838,-163.726807747463,"boundary","ar","ar",0.13004609869983,0.130037066310652,NA,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.5,22,32,180234,TRUE,0.613823065291266,0.201824578978577,27.7392133624817,-470.788080817445,-472.378525276049,"tmb","","",0.0266993464263459,0.0267659347478195,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,32,188425,TRUE,0.40252990686624,0.317671738294782,4.73697062241808,-1092.69018340131,-1093.63521738262,"tmb","","",0.0278077886112167,0.0272913232657691,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,32,196616,TRUE,0.39452706825723,0.377412515787423,2.04608810588905,-326.692166438145,-326.761904039845,"tmb","","",0.0998840038611084,0.0966627175216014,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,32,204807,TRUE,5.51225868720054e-06,0,-2.3121842218643e-09,-34.9233982183604,-34.9233982160425,"boundary","g","g",0.0817819857471662,0.0834683887446927,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,32,212998,TRUE,5.45434505495384e-05,0,-8.20963919068163e-09,-92.1644943741027,-92.1644943658727,"boundary","g","g",0.0793283356911122,0.0793283139736674,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,32,221189,TRUE,2.75141504850514e-05,0,-4.19645118654444e-09,-34.2964230256103,-34.2964230214035,"boundary","g","g",0.343249291132049,0.343249323136007,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,32,229380,TRUE,1.11661208230717e-05,0,-6.21731999217445e-09,-65.7548877199536,-65.7548877137217,"boundary","g","g",0.0492053909859804,0.049704951047275,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,32,237571,TRUE,3.0301951203783e-05,0,-1.52998325120279e-08,-186.956696952849,-186.956696937515,"boundary","g","g",0.0608996637489001,0.0608996541661464,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0,30,32,245762,TRUE,3.76323263715506e-05,0,-4.81848871913826e-09,-69.1325030211374,-69.1325030163069,"boundary","g","g",0.213689219619511,0.213689238227586,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,32,253953,TRUE,0.0671993600630494,0.823572222552293,0.254726893257526,-207.898143907233,-208.121464906367,"tmb","","",0.0294149125126265,0.0292614938816376,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,32,262144,TRUE,1.8946732278612e-05,0,-5.53562813365716e-08,-556.170369053442,-556.170368997947,"boundary","g","g",0.0328735609116938,0.0328735516169681,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,32,270335,TRUE,0.128444433188578,3.36061314747263,0.011756585459807,-205.082702806623,-205.094457494389,"tmb","","",0.130249378234854,0.129478183844885,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,32,278526,TRUE,0.044855360782495,4.23884829877386,0.00846705360651612,-35.184972641273,-35.192563796242,"tmb","","",0.0661540880312982,0.0676594387713683,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,32,286717,TRUE,2.06409088827542e-05,0,-8.82603501395351e-09,-91.8226793163898,-91.8226793075418,"boundary","g","g",0.0701609011756517,0.0701608697435227,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,32,294908,TRUE,2.45581121062336e-05,0,-3.09010772525653e-09,-34.6216390482862,-34.6216390452028,"boundary","g","g",0.274616640872072,0.274616661147262,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,32,303099,TRUE,0.233832909513796,0.305887844071231,7.07598921210902,-67.6073192863019,-73.1657838783272,"tmb","","",0.0457696416157948,0.0517632828774146,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,32,311290,TRUE,0.0288518721913145,8.48919138435003,0.00182142831926058,-204.589838001469,-204.591635058429,"tmb","","",0.0623079740948578,0.0622086294244961,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,32,319481,TRUE,0.172488306373708,3.33103127898261,0.012503882091778,-68.1084259495177,-68.1209229452015,"tmb","","",0.191926390074208,0.190192729315434,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0.1,40,32,327672,TRUE,0.158054489010912,0.255261855749351,4.97773952913749,-220.431302923578,-224.645060599265,"tmb","","",0.0282488582368954,0.0292791879468635,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,32,335863,TRUE,0.0974011515938071,0.527857595259188,0.657336724570087,-597.941680471368,-598.589392469298,"tmb","","",0.032527253601716,0.0322043840476672,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,32,344054,TRUE,5.32216457588199e-05,0,-1.51888457367022e-08,-207.434208470355,-207.434208455147,"boundary","g","g",0.126940427383563,0.126940447412891,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,32,352245,TRUE,0.212411846386104,0.578771878350848,1.30814032864571,-44.723394183717,-45.6188679009892,"tmb","","",0.0881771385612472,0.0856577226240612,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,32,360436,TRUE,0.459989056147804,0.360703928105167,15.56649271638,-105.141892267963,-120.034791936362,"tmb","","",0.0810608249211677,0.0771890923945576,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,32,368627,TRUE,2.73411140648905e-05,0,-2.45124454067991e-09,-33.9710496582127,-33.9710496557555,"boundary","g","g",0.299818266599298,0.299818288591901,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,32,376818,TRUE,0.27363321119571,0.304829012394571,7.34796299113594,-82.0785892664287,-87.7245958029233,"tmb","","",0.0474978449597313,0.0529316989874474,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,32,385009,TRUE,0.190422582471438,0.394093349208381,2.46994023738407,-199.134020238189,-201.545878507239,"tmb","","",0.0543434029616759,0.0523579816841554,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,32,393200,TRUE,4.57932962922064e-05,0,-6.5588494635449e-09,-66.9081004611355,-66.9081004545607,"boundary","g","g",0.208271578097196,0.208271587039134,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,32,401391,TRUE,0.307305117334598,0.161194119497484,36.1113021301845,-230.839756542551,-257.680696108111,"tmb","","",0.0288690823380829,0.033382389657456,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,32,409582,TRUE,0.269412404441799,0.212722537529588,11.907357692342,-599.456698042609,-610.829055744107,"tmb","","",0.0356379592386906,0.0348412516085962,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,32,417773,TRUE,0.405648536465586,0.48869942735249,0.861751275802192,-204.201074836538,-205.049116105828,"tmb","","",0.12345240859219,0.118366649428068,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,33,8224,TRUE,0.332055382260218,0.243320291570671,10.0719801732844,-228.117666612619,-229.529104436825,"tmb","","",0.0358094488762264,0.0364611836996021,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0,2,33,16415,TRUE,0.000241472144997547,0,-2.61808850154921e-08,-489.228123579702,-489.228123553626,"boundary","g","g",0.0384625387710638,0.0384625416282615,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,33,24606,TRUE,0.284609216999265,0.881080860236941,0.218684878635941,-160.053116833795,-160.269363424037,"boundary","ar","ar",0.134136375065135,0.135823469309466,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0,4,33,32797,TRUE,3.05710262387444e-05,0,-1.5197088032437e-09,-473.877077099056,-473.877077097542,"boundary","g","g",0.0292829667165259,0.0292829676896157,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,33,40988,TRUE,0.210019662501742,0.38785767908519,2.53846748868523,-1018.00194461301,-1018.78938471729,"tmb","","",0.0328615542452536,0.0325218138169464,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0,6,33,49179,TRUE,3.81566201152103e-05,0,-1.10559312815894e-08,-325.881517742385,-325.881517731304,"boundary","g","g",0.111082063809429,0.111082067337986,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,33,57370,TRUE,8.74268429004147e-06,0,-8.31619217933621e-10,-247.886978974302,-247.886978973469,"boundary","g","g",0.0419903324301798,0.0419903326317593,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,33,65561,TRUE,6.35723731927089e-05,0,-2.45304363488685e-08,-526.322092741848,-526.322092717635,"boundary","g","g",0.0442359592993037,0.0442359584081749,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.1,9,33,73752,TRUE,6.52050891783784e-05,0,-9.78207026491873e-09,-163.481968864932,-163.481968855203,"boundary","g","g",0.142911357171024,0.142911495906022,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.1,10,33,81943,TRUE,0.163327222309375,0.742227950695065,0.563635126456859,-463.361430663285,-463.580060004501,"tmb","","",0.0277386059179239,0.0277194424686354,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,33,90134,TRUE,0.381664930520458,0.220896509533925,14.0716920459894,-1018.96734200721,-1023.01883398629,"tmb","","",0.0325793788071273,0.0318504213186536,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,33,98325,TRUE,0.249608537390225,0.605627373965447,0.519803969874374,-329.134964604659,-329.60248073137,"boundary","ar","ar",0.0945057509988785,0.0960352572039418,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,33,106516,TRUE,0.183768624807941,0.557726286912748,0.859670115922654,-240.65524043648,-241.093322122204,"tmb","","",0.0358918852855718,0.0358830313685449,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,33,114707,TRUE,0.481760495898358,0.211829351277101,19.6305582559704,-562.835581267021,-565.822646118191,"tmb","","",0.0466279684991217,0.0451194026556094,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,33,122898,TRUE,2.60417813026275e-05,0,-7.105427357601e-09,-161.790774641008,-161.790774633883,"boundary","g","g",0.147455245645736,0.147455218170255,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,33,131089,TRUE,0.237949587292736,0.469170883465884,1.99674203322587,-460.903560884016,-461.307359385507,"tmb","","",0.0272270205979872,0.0272196149520291,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,33,139280,TRUE,0.366143108102644,0.28627101096331,6.01401113571183,-1025.77250742994,-1027.12496079354,"tmb","","",0.0295010960107804,0.0291100185855655,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,33,147471,TRUE,9.33406237572081e-05,0,-1.10006794784567e-08,-323.106674218962,-323.106674207933,"boundary","g","g",0.106336677595684,0.106336681769399,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.5,19,33,155662,TRUE,0.351328292806146,0.347778403707025,5.09922815636776,-242.42858841577,-242.746955403711,"tmb","","",0.0365012600026052,0.0364987387527481,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,33,163853,TRUE,0.445416377443988,0.402782310239625,3.91266506961153,-585.078452431573,-585.428810073117,"tmb","","",0.038171221790008,0.0375494578966014,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,33,172044,TRUE,7.39225599234679e-05,0,-8.74626948643709e-09,-156.436452372998,-156.43645236423,"boundary","g","g",0.175116941949349,0.175116942596753,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,33,180235,TRUE,0.434610101664856,0.388238919469214,4.49346601919837,-483.317393807583,-483.664936461303,"tmb","","",0.0266439192426331,0.0266497809359648,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,33,188426,TRUE,0.256775178967318,0.405989628302007,2.48145899644146,-1024.02423731238,-1024.7189322283,"tmb","","",0.0299431964822151,0.0296208443053197,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,33,196617,TRUE,0.516200962013401,0.277682981716104,5.39293075143087,-326.483270531827,-326.483270854132,"boundary","ar","ar",0.0970163218324207,0.0970164003046621,NA,TRUE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,33,204808,TRUE,1.19120824455645e-05,0,-3.51052875657842e-09,-35.0980039692348,-35.0980039657158,"boundary","g","g",0.0695145539498952,0.0709479987299804,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,33,212999,TRUE,1.78196763584041e-05,0,-6.67569111101329e-09,-89.4327801629972,-89.4327801563049,"boundary","g","g",0.10433336474175,0.104333344320012,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,33,221190,TRUE,4.79546903327433e-05,0,-3.31419869326055e-09,-33.6791836536949,-33.6791836503725,"boundary","g","g",0.287538478609913,0.287538497350732,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,33,229381,TRUE,2.6792828280115e-05,0,-5.5197233450599e-09,-77.3874039469888,-77.3874039414551,"boundary","g","g",0.0554230935029479,0.055985775319446,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,33,237572,TRUE,0.0865312661655544,1.16436213015997,0.122954114546388,-187.96659584252,-188.086407776457,"tmb","","",0.0556808934966551,0.0544826901053066,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,33,245763,TRUE,4.18291984153971e-05,0,-7.81096787250135e-09,-68.4330853496178,-68.4330853417874,"boundary","g","g",0.227500342607162,0.227500358901789,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,33,253954,TRUE,0.04773551764741,1.65471883436794,0.0561339097488087,-222.148729919538,-222.198755930236,"tmb","","",0.0288257099527683,0.0287800913707681,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,33,262145,TRUE,0.117695097079236,0.421203738312578,1.16574784476984,-581.757680580303,-582.890692433343,"tmb","","",0.0339820539708137,0.0334549531088233,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0,33,33,270336,TRUE,0.375020357796266,0.549458546317183,0.625787656066393,-202.197807104847,-202.826126484253,"tmb","","",0.132056995523579,0.128280123939775,NA,FALSE,FALSE,FALSE
