"family","b0","design","size","sd","cell","rep","seed","ok","sd_hat","se_logsd","push","ll","ll_drop","how","held","boundary","se_x","se_x_drop","draws_finite","drop_ok","push_ok","at"
"gaussian",0.5,"ri_ar",24,0.3,16,27,181083,TRUE,0.477918869475577,0.220479227961743,16.374446878658,-471.621084633212,-473.999842863573,"tmb","","",0.0257543119243063,0.0258280184744092,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,27,189274,TRUE,0.472294932825569,0.195736277172963,28.9392505140272,-1044.58558409001,-1049.06539728038,"tmb","","",0.0293599809917855,0.028396082736063,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,27,197465,TRUE,2.6179609398056e-05,0,-1.24699681691709e-08,-329.989799358362,-329.989799346242,"boundary","g","g",0.0954474352398762,0.0954473730018839,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.5,19,27,205656,TRUE,3.52465210576688e-05,0,-4.41445990873035e-10,-243.096626518744,-243.096626518302,"boundary","g","g",0.0385099796928869,0.0385099798147928,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,27,213847,TRUE,0.451738840610713,0.312858787328815,6.95281719476714,-561.827133725187,-562.400373639483,"tmb","","",0.0417164901603601,0.0407833257768302,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,27,222038,TRUE,7.23885301437654e-05,0,-1.05711706055445e-08,-163.819853886074,-163.819853875474,"boundary","g","g",0.143196052991063,0.143196084453112,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,27,230229,TRUE,0.337647066487617,0.590800826417489,2.18262468623647,-464.822023839456,-465.025418206506,"tmb","","",0.0272762608445453,0.0273126720089511,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,27,238420,TRUE,0.26043346816547,0.663306282238244,1.16504697508742,-1012.79820796328,-1013.00840100555,"tmb","","",0.0294181659582932,0.0292458545744573,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,27,246611,TRUE,6.1636189631793e-05,0,-1.23744143820659e-08,-323.724481944682,-323.724481932279,"boundary","g","g",0.103703971135961,0.103703974482093,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0,25,27,254802,TRUE,0.115385263316426,0.963293545519466,0.254059551048606,-37.7960884518832,-38.006685138498,"tmb","","",0.0767325404753862,0.0774087099294946,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0,26,27,262993,TRUE,1.65669507572184e-05,0,-1.07309716668169e-08,-103.973663267817,-103.97366325706,"boundary","g","g",0.0700437078822744,0.0700436661988354,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,27,271184,TRUE,0.634979032359547,0.714738075051112,0.602617888757194,-33.8413862036625,-34.4486180794888,"tmb","","",0.293719057112549,0.269993370161595,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0,28,27,279375,TRUE,8.46115969879685e-06,0,-7.48558193208737e-09,-74.8143409424423,-74.8143409349543,"boundary","g","g",0.0524674419513731,0.0530001191003691,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,27,287566,TRUE,0.128059685872066,0.732949871676777,0.390092705791062,-189.276624946266,-189.660171695338,"tmb","","",0.064721657659566,0.0634486094259736,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,27,295757,TRUE,2.6178835095917e-05,0,-5.3273367939255e-09,-65.6921525150876,-65.692152509747,"boundary","g","g",0.200585524821688,0.200585530364076,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,27,303948,TRUE,1.91835057522465e-05,0,-2.08137009849452e-08,-205.055211219304,-205.055211198439,"boundary","g","g",0.0288467418921332,0.0289433810006429,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0,32,27,312139,TRUE,2.85121297105595e-05,0,-4.20172909798566e-08,-556.164461594397,-556.164461552279,"boundary","g","g",0.0342861997084616,0.0342861905225156,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,27,320330,TRUE,6.95251789721585e-05,0,-2.12434088098234e-08,-196.72245435714,-196.722454335843,"boundary","g","g",0.131383583135359,0.13138358173411,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.1,34,27,328521,TRUE,0.139367539815537,0.755264588074792,0.501628702987148,-37.7197551511818,-38.1223035361621,"tmb","","",0.0590287526285208,0.0592013310226972,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,27,336712,TRUE,0.0861716056212657,1.80221452891581,0.0517864157413186,-93.8986303987012,-93.9476406257314,"tmb","","",0.0943498647468743,0.0926735589563007,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.1,36,27,344903,TRUE,0.797592227578876,0.594101439072599,1.2030314756805,-33.4729115062792,-34.6169066245022,"tmb","","",0.29935206543403,0.265534125947512,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0.1,37,27,353094,TRUE,0.04857310231176,2.77198165923863,0.0200805350150688,-73.9867325844483,-74.0046158920244,"tmb","","",0.0478395147990168,0.0481640710182779,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,27,361285,TRUE,0.149454865579571,0.588152907029867,0.852550028729752,-192.968228540747,-193.682024184265,"tmb","","",0.0652979016451717,0.0592943341787397,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,27,369476,TRUE,6.3088362920822e-05,0,-7.37558991659171e-09,-68.4560998580649,-68.456099850826,"boundary","g","g",0.215973966698375,0.215973946873407,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,27,377667,TRUE,0.065247392748714,0.795310793180199,0.270577805219233,-194.331379626946,-194.572645660013,"tmb","","",0.0274526287592187,0.0275241604076808,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,27,385858,TRUE,0.0431840511494262,2.3269670154995,0.0258306205263352,-567.022069151745,-567.046944056782,"tmb","","",0.0312186261629792,0.0305214917845146,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,27,394049,TRUE,0.000125000727349429,0,-2.10778239306819e-08,-202.670487436712,-202.670487415581,"boundary","g","g",0.119154623042932,0.119154631799831,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,27,402240,TRUE,0.269489690297709,0.415013279589501,4.61742444036612,-36.4502282954,-39.8513326878723,"tmb","","",0.0782212018711543,0.0893272605323873,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,27,410431,TRUE,0.21219544345052,0.459789319965982,2.63996187177703,-114.302260875806,-116.917582553837,"tmb","","",0.0684668344898489,0.0655761168437112,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,27,418622,TRUE,0.215262974975311,3.16265821422836,0.0146416509935534,-34.5238759592862,-34.5385967861696,"tmb","","",0.315281996028331,0.312152214156882,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0.3,46,27,426813,TRUE,0.0870795109661463,0.999222467734947,0.195506348262995,-73.2668536108756,-73.433405982165,"tmb","","",0.0551714152903544,0.0547476880109425,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,27,435004,TRUE,0.32834204692192,0.291520271199023,10.2590300925012,-202.676281346507,-212.617481077372,"tmb","","",0.0586209636799076,0.0576157447660891,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,27,443195,TRUE,4.19517264476653e-05,0,-7.85871634434443e-09,-68.7698799438654,-68.7698799359872,"boundary","g","g",0.183649626511122,0.183649649256456,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,27,451386,TRUE,0.281551139178421,0.171073451799096,25.2118128549239,-241.366522668392,-260.84006457822,"tmb","","",0.0300861543587173,0.0327807966943635,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,27,459577,TRUE,0.27998606021281,0.19363665248352,17.7480545630116,-618.795313442096,-635.916257292665,"tmb","","",0.0332430869800058,0.0320963700296555,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,27,467768,TRUE,0.307218973157859,0.727378669392301,0.32288745303461,-204.596318202795,-204.916878213644,"tmb","","",0.117928330539736,0.11451821810834,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,28,58219,TRUE,0.098303609433304,3.17040765312375,0.0345324523327974,-243.756361507584,-243.768200334734,"tmb","","",0.0397805636945269,0.0397057579489855,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0,2,28,66410,TRUE,6.68034597431746e-05,0,-2.56673047260847e-08,-463.051519660956,-463.051519631226,"boundary","g","g",0.0433865024640868,0.043386504153958,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,28,74601,TRUE,4.65958546010652e-05,0,-6.71508360028383e-09,-165.988658855031,-165.98865884814,"boundary","g","g",0.133876934609943,0.13387691857665,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,28,82792,TRUE,0.105335825077609,1.1834911807812,0.21109887879976,-456.190048100499,-456.277327400638,"tmb","","",0.0270148315353694,0.0269905193777539,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0,5,28,90983,TRUE,0.000114073736775769,0,-8.38201685837703e-08,-1035.47060667195,-1035.47060658804,"boundary","g","g",0.0313416600386935,0.0313416593366585,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,28,99174,TRUE,0.0425016480521706,0,0.000471184785112655,-321.414958903271,-321.415423293117,"boundary","g","g",0.102596486021724,0.10256205886456,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,28,107365,TRUE,0.104441040458294,1.32169377035888,0.130638553402378,-244.776006078811,-244.852068953239,"boundary","dispersion","dispersion",0.0404718473081648,0.0403448035004138,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,28,115556,TRUE,0.117445452986973,4.73545530646805,0.0510353334095726,-515.00326587404,-515.008028608937,"tmb","","",0.0365637405904643,0.0365052416399478,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,28,123747,TRUE,0.626532830292072,0.333468254731513,3.05867393282233,-162.361995186109,-162.361936369049,"boundary","ar","ar",0.148517588533172,0.1485764918018,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,28,131938,TRUE,9.83193844640995e-06,0,-1.5081127457961e-09,-445.367659990975,-445.36765998946,"boundary","g","g",0.0253844484250808,0.0253844485524199,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,28,140129,TRUE,0.000115742901741201,0,-4.71419525638339e-08,-1017.12402437285,-1017.12402432602,"boundary","g","g",0.0268231558774463,0.0268231576755405,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.1,12,28,148320,TRUE,9.91415857105626e-05,0,-1.53796690938179e-08,-325.554443024385,-325.554443008967,"boundary","g","g",0.097341284736728,0.097341287654406,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.3,13,28,156511,TRUE,6.01927967192106e-05,0,-7.71137820265722e-10,-245.18473756584,-245.18473756507,"boundary","g","g",0.0390934857786851,0.0390934859274042,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,28,164702,TRUE,6.92265080812154e-05,0,-2.22532889893046e-08,-513.111082488349,-513.111082466048,"boundary","g","g",0.0377703052958832,0.0377703067112036,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.3,15,28,172893,TRUE,0.141953848392178,4.14914530013413,0.0115529000412664,-161.264180672606,-161.271425694051,"tmb","","",0.153072651696378,0.152844676353048,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.3,16,28,181084,TRUE,0.367666301634955,0.253077317796556,9.24680480372319,-457.762320817634,-459.466629775994,"tmb","","",0.0278455302149611,0.0279456563909235,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,28,189275,TRUE,0.428548015232925,0.240922139785362,11.4157826837154,-1025.03195490195,-1026.87110254511,"tmb","","",0.0284766280747683,0.0279658928102755,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,28,197466,TRUE,6.72722991840025e-05,0,-1.85399358088034e-08,-328.648381263481,-328.648381244896,"boundary","g","g",0.0940324291181728,0.0940324364898582,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.5,19,28,205657,TRUE,0.496134527926803,0.488360831217648,5.14901612210835,-233.483677974222,-233.607805493455,"tmb","","",0.0367491870606851,0.0366137739260672,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,28,213848,TRUE,0.452176643779134,0.258596102236887,10.6831698523093,-500.405222873316,-501.264108447196,"tmb","","",0.0429497957740051,0.0411507519975177,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,28,222039,TRUE,0.427825532521196,0.977396650713016,0.612620499754371,-163.035662207662,-163.057417861519,"tmb","","",0.141070805413445,0.141321443912172,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.5,22,28,230230,TRUE,0.493885115040928,0.298905049525617,6.77903918514863,-466.967101144872,-467.826175190178,"tmb","","",0.0267097182029202,0.0267064032443438,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,28,238421,TRUE,0.32993977318485,0.272343390280983,7.02223678259088,-1026.40072845283,-1027.79298771653,"tmb","","",0.0300773633391673,0.0293025271454768,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,28,246612,TRUE,0.702728601876133,0.229983111650977,12.3624579607258,-314.304942230253,-314.304942233216,"boundary","ar","ar",0.105988751158936,0.106043516178424,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,28,254803,TRUE,0.0624956175344205,2.19259220183738,0.0353720535194526,-33.3958190026854,-33.4268075245035,"tmb","","",0.0698185161819699,0.0705738573487579,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0,26,28,262994,TRUE,1.51426149305561e-05,0,-1.18344445354523e-08,-93.2964663756914,-93.2964663638276,"boundary","g","g",0.0611231584551932,0.0611231295443371,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,28,271185,TRUE,3.91007183465481e-05,0,-3.61137608706485e-09,-34.3472797064667,-34.347279703069,"boundary","g","g",0.294505262959332,0.294505234477329,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,28,279376,TRUE,0.142408953736073,0.525638497108251,1.00504144455101,-77.5477338742312,-78.3897173798112,"tmb","","",0.0606114564670215,0.0615001039953886,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,28,287567,TRUE,0.0728877715955141,1.37257685233877,0.0837692264273642,-195.636921276724,-195.7198797301,"tmb","","",0.057461204806398,0.0572119160964724,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,28,295758,TRUE,3.60235642481964e-05,0,-5.47116485449806e-09,-65.2995288099353,-65.2995288044505,"boundary","g","g",0.204009263045074,0.20400927530414,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,28,303949,TRUE,1.22043680121315e-05,0,-2.20081517454673e-08,-207.550468089915,-207.550468067853,"boundary","g","g",0.0286572761876203,0.0287532809594602,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0,32,28,312140,TRUE,2.87534137199904e-05,0,-5.427307314676e-08,-584.404290104961,-584.404290050582,"boundary","g","g",0.0354560294255512,0.0354560258838384,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,28,320331,TRUE,5.69087428103064e-05,0,-2.62401158579451e-08,-204.893184539929,-204.893184513624,"boundary","g","g",0.130542641011917,0.130542650066357,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.1,34,28,328522,TRUE,9.83688610806774e-06,0,-4.7324775209745e-09,-38.6876031871745,-38.6876031824617,"boundary","g","g",0.0713292168281724,0.072800019932141,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0.1,35,28,336713,TRUE,0.208182802528258,0.590304981427924,1.05255839167394,-83.9098085056619,-84.8678002107405,"tmb","","",0.0963730849123926,0.0930326157231601,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.1,36,28,344904,TRUE,4.5274985719794e-05,0,-2.38464537005711e-09,-32.9431992858448,-32.943199283454,"boundary","g","g",0.343066326936674,0.343066348439108,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,28,353095,TRUE,1.09332955204928e-05,0,-5.98848259869555e-09,-72.6379820230584,-72.6379820170591,"boundary","g","g",0.0499993903856128,0.0505070145378064,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0.1,38,28,361286,TRUE,7.90810230207599e-05,0,-2.24934524339915e-08,-190.868839725707,-190.868839703158,"boundary","g","g",0.0517827455705972,0.0517827286173515,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0.1,39,28,369477,TRUE,0.000144080224088664,0,-7.00906355177722e-09,-68.3852223441662,-68.3852223371397,"boundary","g","g",0.204128331104188,0.204128346849779,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,28,377668,TRUE,0.0505465578795852,1.32425744109342,0.0913301263558992,-201.972458163981,-202.052473713169,"tmb","","",0.0259905011779712,0.0257153055024108,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,28,385859,TRUE,0.137446398027917,0.340957013690104,2.01935732509594,-593.461704103245,-595.431010242072,"tmb","","",0.0313403584571407,0.0307107904473411,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,28,394050,TRUE,3.53374951788047e-05,0,-2.54264875820809e-08,-205.058439903488,-205.058439877999,"boundary","g","g",0.122566741563254,0.122566752599665,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,28,402241,TRUE,0.218536244634988,0.493511589936879,1.95068771916021,-39.9881353625286,-41.5744804571278,"tmb","","",0.0764382116362712,0.0835279756497897,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,28,410432,TRUE,0.201480828220396,0.486211296337044,2.32458954450939,-100.86664165946,-102.88256703494,"tmb","","",0.0700737443070962,0.0688029370038815,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,28,418623,TRUE,3.0656773283488e-05,0,-2.62943444795383e-09,-34.6058209671239,-34.605820964488,"boundary","g","g",0.307773144367573,0.307773178397802,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,28,426814,TRUE,0.275888742172957,0.290262903839177,9.47582044237133,-74.3743125650379,-81.5912380020428,"tmb","","",0.0476373921632563,0.0540896479488119,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,28,435005,TRUE,0.420261752572277,0.271431490662685,19.4089014237605,-210.586292633183,-229.160926936475,"tmb","","",0.0608196742897711,0.0571701155902792,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,28,443196,TRUE,4.93897083079528e-05,0,-6.06331695962581e-09,-64.2732930173081,-64.2732930112297,"boundary","g","g",0.227447172861097,0.227447173979327,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,28,451387,TRUE,0.333618532235032,0.155794771349883,45.7774263772764,-230.487050926467,-263.541198652903,"tmb","","",0.0295373779151132,0.0344542467949163,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,28,459578,TRUE,0.274895610397327,0.185189919523167,20.6486708141423,-596.317683877257,-616.259806505318,"tmb","","",0.0318326855815247,0.0300185199974188,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,28,467769,TRUE,0.434608455413543,0.45285849144009,1.06691846996779,-204.576520075806,-205.629352203741,"tmb","","",0.127607654119746,0.122267445062794,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,29,58220,TRUE,5.16938386623737e-06,0,-6.54722498438787e-10,-232.42822430877,-232.428224308113,"boundary","g","g",0.0373212939886564,0.0373212941702973,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,29,66411,TRUE,0.000100584250204357,0,-3.5964944800071e-08,-508.137450423489,-508.137450387667,"boundary","g","g",0.0412385085001482,0.0412385274704515,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,29,74602,TRUE,0.000189487338783121,0,-7.60689999879105e-09,-161.252942482186,-161.252942474579,"boundary","g","g",0.152135839975355,0.152135848531091,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,29,82793,TRUE,0.120207843917586,1.22306722998778,0.21903735890055,-478.565032589089,-478.643474516018,"tmb","","",0.0291783389818589,0.0291544658716138,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0,5,29,90984,TRUE,0.182368047169546,0.98766394251799,0.43736578855237,-1008.12874257231,-1008.23708988139,"tmb","","",0.0302397547780553,0.0300760480846005,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0,6,29,99175,TRUE,0.000120945289092495,0,-1.64296807270148e-08,-329.218587607083,-329.218587590666,"boundary","g","g",0.0987071907389179,0.0987072233272983,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,29,107366,TRUE,0.142162115580434,1.1792016766615,0.208850818426242,-232.76956037256,-232.854512242709,"tmb","","",0.0390929242337842,0.0391701696951712,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,29,115557,TRUE,0.135935639183027,4.12022752854121,0.116540289037687,-483.075703825385,-483.080921130664,"tmb","","",0.0401848247815508,0.0400773644601125,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,29,123748,TRUE,0.50453994809259,0.415303760115698,1.56019203432288,-157.668535906714,-157.668536143922,"boundary","ar","ar",0.157005137257083,0.156999537238765,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,29,131939,TRUE,0.208701090448831,0.413298629177393,1.97178410134728,-455.10133056655,-455.859328622684,"tmb","","",0.0282859683198584,0.028361351103465,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,29,140130,TRUE,6.22219325039601e-05,0,-4.24431618739618e-08,-1028.65078289967,-1028.6507828572,"boundary","g","g",0.0297472056869334,0.0297472123035207,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.1,12,29,148321,TRUE,0.284395737704274,0.805309176891248,0.612363094151078,-324.929440445616,-324.849532845015,"tmb","","",0.0984782047203972,0.0968337912439261,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,29,156512,TRUE,0.158820837475044,1.02087099361007,0.264429918164836,-242.581491568247,-242.695026761647,"tmb","","",0.040156752074136,0.0401895234479402,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,29,164703,TRUE,0.122386041605859,32.1319284988279,0.00592517046391094,-504.645447277552,-504.645560752184,"tmb","","",0.0392976083935936,0.0392496056193777,FALSE,TRUE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,29,172894,TRUE,0.371572520306295,0.598165880789133,0.55927204038403,-160.813108243709,-160.81310819693,"boundary","ar","ar",0.132462628630601,0.13246276033349,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.3,16,29,181085,TRUE,0.346545722976144,0.267943018443384,8.39765164031149,-467.693758044993,-468.990347920904,"tmb","","",0.0276119696629325,0.0278153624893238,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,29,189276,TRUE,0.187041634822757,0.755141167353889,0.543113389753444,-1047.47174668265,-1047.67906245415,"tmb","","",0.0288726348062094,0.0287914686150698,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,29,197467,TRUE,0.396995567617255,0.346838597473019,2.45611637066577,-327.020619694422,-326.873563231312,"boundary","ar","ar",0.0946836394436096,0.0959100144339882,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,29,205658,TRUE,5.01725082939071e-05,0,-1.56751411850564e-09,-257.350179691168,-257.350179689597,"boundary","g","g",0.0434247602921376,0.0434247597074907,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,29,213849,TRUE,0.37347175311947,0.614425249300647,2.4210876309636,-530.513473096007,-530.685536672702,"tmb","","",0.0447717884710971,0.0442495292708178,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,29,222040,TRUE,0.715770876428729,0.589530632135727,1.45487626295107,-157.092650608447,-157.196776106326,"tmb","","",0.184440773182399,0.177957573996697,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.5,22,29,230231,TRUE,0.342473595234965,0.326828439621689,3.96293374251462,-477.96759780526,-478.97481908361,"tmb","","",0.0284230801285876,0.0284315404323166,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,29,238422,TRUE,0.469910187915598,0.190693881720982,35.4533264470275,-1021.14193770235,-1027.19849936891,"tmb","","",0.0302608652929904,0.0292337079759841,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,29,246613,TRUE,0.38898413642714,0.367090518804138,2.09339910790362,-315.562303026547,-315.668223400762,"tmb","","",0.107925963775341,0.105323209999652,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,29,254804,TRUE,0.138168547413344,0.63900774675714,0.778026455181191,-30.9562371912105,-31.6128845615453,"tmb","","",0.0708622205407551,0.0737633875735411,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0,26,29,262995,TRUE,1.3407533754319e-05,0,-1.19120926456162e-08,-95.2828020644493,-95.2828020525076,"boundary","g","g",0.0861189590947275,0.0861189375874818,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,29,271186,TRUE,2.85448313108178e-05,0,-3.25721316585259e-09,-33.8637710007768,-33.8637709975162,"boundary","g","g",0.303588111686438,0.303588199253965,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,29,279377,TRUE,0.0655933337772441,1.52297893160008,0.0720671459160656,-71.1479795639875,-71.2124265345633,"tmb","","",0.0506821265667511,0.0512288432887593,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,29,287568,TRUE,3.75324421323685e-05,0,-2.29965735343285e-08,-196.58796297277,-196.587962949717,"boundary","g","g",0.0559905145965143,0.0559904975784069,TRUE,TRUE,TRUE,TRUE
