"family","design","disp","cell","rep","seed","ok","logdisp","inv_sqrt","se_logdisp","ll","ll_limit","push","held","how","se_ratio_x","draws_finite","limit_ll","push_down"
"nbinom","ar1",Inf,1,1,7920,TRUE,17.0048378181324,0.000202976792307522,0,-652.131781317045,-652.131780766598,-5.56961595066241e-07,"g,dispersion","boundary",1.00000001095892,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,1,15839,TRUE,17.4602507364826,0.000161642190158072,0,-589.989503902649,-589.989503524643,-3.51506173501548e-07,"g,dispersion","boundary",1.00000003112883,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,1,23758,TRUE,0.820124374133266,0.663608980957211,0.343426465956447,-633.773162499646,-635.126758872477,16.1524405275403,"g","boundary",1.0110377587359,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,1,31677,TRUE,-0.271644569194296,1.14547830636643,0.250487296363914,-579.497612353804,-580.647968123803,40.832817775046,"g","boundary",1.03174038278345,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,1,39596,TRUE,17.3026097428538,0.000174898479165906,0,-500.380858825289,-500.380856589761,-2.12426544976552e-06,"dispersion","boundary",1.00000002563675,TRUE,TRUE,TRUE
"nbinom","ri",50,6,1,47515,TRUE,4.61530895779427,0.0994943441748368,2.97539142449099,-535.305550418481,-535.366319610412,0.0549714024299419,"","tmb",1.02205778012307,TRUE,FALSE,FALSE
"nbinom","ri",5,7,1,55434,TRUE,2.19839863013761,0.333137715288531,0.39176537375125,-582.25629682663,-587.651245930909,4.72160920865906,"","tmb",1.16096307687661,TRUE,FALSE,FALSE
"beta","ar1",10000,8,1,63353,TRUE,17.8162386969179,0.000135286020758874,0,218.176141097416,NA,0.00056666352566026,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,1,71272,TRUE,17.9176811756357,0.000128595262250172,0,181.66568447659,NA,-0.000483676131807442,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,1,79191,TRUE,5.94831914344987,0.0510903537440161,2.02583110665614,115.642630182521,NA,0.364350545535558,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,1,87110,TRUE,5.23254765114699,0.0730746450325704,0.0858645773875351,507.847362158609,NA,2177.87819807968,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,1,95029,TRUE,3.07282989082623,0.215151048704848,0.0845412128012185,224.345702773255,NA,2220.53036814704,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,2,7921,TRUE,16.0581686380181,0.000325846443750123,0,-581.379309668976,-581.379306395146,-1.65658968853677e-06,"g,dispersion","boundary",1.00000004517458,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,2,15840,TRUE,16.8621714674953,0.000217984688528936,0,-579.972356355011,-579.972355963811,-3.96690097659302e-07,"g,dispersion","boundary",1.00000002552485,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,2,23759,TRUE,15.9839924070799,0.000338158376215641,0,-613.824478558105,-613.824477310414,-1.18575985652569e-06,"dispersion","boundary",1.00000043650597,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,2,31678,TRUE,-0.00652449673065006,1.00326757528853,0.304707456286475,-625.778008221331,-624.899368289532,30.8503016702963,"","tmb",1.01738768813066,TRUE,TRUE,FALSE
"nbinom","ri",Inf,5,2,39597,TRUE,17.1161094390903,0.000191992409697179,0,-491.492190286015,-491.492190160634,-1.19186836400331e-07,"dispersion","boundary",1.00000006343306,TRUE,TRUE,TRUE
"nbinom","ri",50,6,2,47516,TRUE,3.77128176725806,0.151731785844685,1.76634509129262,-499.859113420256,-500.039296953591,0.161976434303881,"","tmb",1.03033478306156,TRUE,FALSE,FALSE
"nbinom","ri",5,7,2,55435,TRUE,1.7545212122913,0.415920723186115,0.332640652243038,-522.38474108978,-531.395004910848,7.88877753258657,"","tmb",1.21999334287433,TRUE,FALSE,FALSE
"beta","ar1",10000,8,2,63354,TRUE,16.8915909885783,0.000214801654189846,0,189.013520368043,NA,0.000225930766191595,"g,ar,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,2,71273,TRUE,16.123283183103,0.000315408607977626,0,198.600098942568,NA,9.66662587416067e-05,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,2,79192,TRUE,3.18991306681026,0.202917348437033,0.355759952324678,135.438869476218,NA,58.8914034341924,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,2,87111,TRUE,5.41527704764086,0.0666941174688333,0.0859039481802107,536.246797605667,NA,2176.31089457705,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,2,95030,TRUE,3.09952689971322,0.212298187054125,0.0845887329849149,228.473974690494,NA,2216.42857815315,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,3,7922,TRUE,1.37707561302331,0.50231000677686,0.397720037153553,-642.607147181504,-644.056013997889,9.7634309659785,"g","boundary",1.01501048109453,TRUE,FALSE,FALSE
"nbinom","ar1",50,2,3,15841,TRUE,16.3040948103831,0.000288144806111371,0,-651.628066368755,-651.628066282638,-8.18162106952514e-08,"dispersion","boundary",0.999999886657819,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,3,23760,TRUE,19.7101952725715,5.24789911888976e-05,0,-583.112661513592,-583.112661534387,-2.0343122741906e-09,"g,dispersion","boundary",1.00000000390912,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,3,31679,TRUE,0.210575712585876,0.900065395804179,0.318177278004384,-688.374424089231,-687.29106139974,33.4713628503738,"","tmb",1.00869895897946,TRUE,TRUE,FALSE
"nbinom","ri",Inf,5,3,39598,TRUE,2.46088797558072,0.292162832150004,0.62279464891877,-488.652473493557,-490.515640757881,1.66735757500874,"","tmb",1.18347674142805,TRUE,FALSE,FALSE
"nbinom","ri",50,6,3,47517,TRUE,3.63725130414157,0.162248583779011,1.15684582812913,-505.011247591077,-505.489318223672,0.426126507875722,"","tmb",1.06104758086562,TRUE,FALSE,FALSE
"nbinom","ri",5,7,3,55436,TRUE,1.09842900145369,0.577403182075445,0.278530210509058,-509.838897958398,-525.026383914773,12.8615720121531,"","tmb",1.30507893710729,TRUE,FALSE,FALSE
"beta","ar1",10000,8,3,63355,TRUE,16.3722880165377,0.000278485654925832,0,214.917152122413,NA,0.000107981873043173,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,3,71274,TRUE,16.5860447006298,0.000250256954407498,0,206.691534859935,NA,-0.000170504385096137,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,3,79193,TRUE,2.63711730836733,0.267520613932924,0.18163194007367,115.524441585552,NA,205.941692909997,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,3,87112,TRUE,5.27916170157134,0.0713911868459206,0.0858843160813901,516.41248303609,NA,2177.20533877228,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,3,95031,TRUE,3.2344493906657,0.198448691111507,0.0847896518937092,248.652561434718,NA,2211.03607392053,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,4,7923,TRUE,18.5751014611946,9.25695105177785e-05,0,-618.620015013003,-618.620014993465,-5.96039626543643e-08,"g,dispersion","boundary",0.999999964000722,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,4,15842,TRUE,17.3256236739937,0.000172897463277904,0,-623.07459642852,-623.074596439742,-2.7741748453991e-08,"g,dispersion","boundary",0.999999747886569,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,4,23761,TRUE,16.0399696704292,0.000328825009336938,0,-631.696872275827,-631.696871338256,-9.32566990741179e-07,"g,dispersion","boundary",1.00000002331094,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,4,31680,TRUE,-0.121784330522417,1.06278430294007,0.249388637267474,-569.106959348121,-570.080619972758,40.8493120583173,"g","boundary",1.00133133098814,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,4,39599,TRUE,3.20421882094463,0.201471084230244,1.09301218230587,-517.154534053962,-517.657867886556,0.452212233200726,"","tmb",1.05549049580439,TRUE,FALSE,FALSE
"nbinom","ri",50,6,4,47518,TRUE,17.8932007696861,0.000130178967022803,0,-471.154168874154,-471.154167782247,-1.03761595937613e-06,"dispersion","boundary",1.00000007843098,TRUE,TRUE,TRUE
"nbinom","ri",5,7,4,55437,TRUE,1.90290692381476,0.386179318416214,0.451395546764585,-491.930566733146,-495.830895734309,3.47282765791283,"","tmb",1.17160885738585,TRUE,FALSE,FALSE
"beta","ar1",10000,8,4,63356,TRUE,16.7256375144714,0.000233385548523906,0,204.632235440225,NA,0.000167626444181224,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,4,71275,TRUE,16.3710090741689,0.000278663795429219,0,219.367605798529,NA,7.61329365559504e-05,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,4,79194,TRUE,2.76069142630021,0.251491594077977,0.265819572319251,112.284962424242,NA,122.35791992493,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,4,87113,TRUE,5.24126551349048,0.0727568108962802,0.0858767093085043,511.103591774336,NA,2177.25597816469,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,4,95032,TRUE,3.06216039915451,0.216301891864515,0.0845502289054778,223.388844752779,NA,2219.64783524487,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,5,7924,TRUE,18.3745688512021,0.000102332378920232,0,-675.654421026435,-675.654420960991,-8.82739641383523e-08,"g,dispersion","boundary",0.999999976642875,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,5,15843,TRUE,19.2894207221312,6.47672579361436e-05,0,-633.964315903518,-633.964315906337,-3.86550027542398e-08,"g,dispersion","boundary",0.999999800571067,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,5,23762,TRUE,19.7871518297992,5.04980460303617e-05,0,-661.090729081122,-661.090729070065,-1.07589812614606e-08,"dispersion","boundary",0.999999908451119,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,5,31681,TRUE,0.0853472335512676,0.958224087301968,0.238201631944773,-610.758452852328,-612.491879571218,42.3224186728469,"g","boundary",0.95820630596931,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,5,39600,TRUE,4.18875310825341,0.123146995212234,3.01974217548573,-486.60029249049,-486.659126253478,0.05313082238888,"","tmb",1.02180878461018,TRUE,FALSE,FALSE
"nbinom","ri",50,6,5,47519,TRUE,16.6531933025613,0.000241994235756168,0,-496.842900682952,-496.842898911654,-1.68325425420335e-06,"dispersion","boundary",1.00000006116057,TRUE,TRUE,TRUE
"nbinom","ri",5,7,5,55438,TRUE,1.41453419398187,0.49298965102724,0.257733766291847,-552.96276153916,-569.5114580718,14.1101471668778,"","tmb",1.29155396204786,TRUE,FALSE,FALSE
"beta","ar1",10000,8,5,63357,TRUE,16.633227028583,0.000244422196530017,0,200.649144493517,NA,4.69807264380506e-06,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,5,71276,TRUE,19.6644939741347,5.36919761753372e-05,0,207.844857736997,NA,0.00327384809861542,"g,dispersion","boundary",NA,TRUE,FALSE,FALSE
"beta","ar1",20,10,5,79195,TRUE,2.82632410844412,0.243372508112612,0.27162965643156,139.783160821902,NA,138.061424452913,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,5,87114,TRUE,5.26250645029847,0.0719881882757859,0.0858778414857501,514.662082825184,NA,2177.20001537028,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,5,95033,TRUE,3.02031215987858,0.220875501034078,0.0844811400635416,218.253941658396,NA,2223.95026148672,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,6,7925,TRUE,17.2933143438215,0.000175713246673518,0,-640.110115946257,-640.110115472815,-3.47050217897049e-07,"g,dispersion","boundary",1.00000071854508,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,6,15844,TRUE,17.6101236563833,0.00014997201796176,0,-612.349056394607,-612.349056019642,-3.55570932697447e-07,"dispersion","boundary",0.999999948978946,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,6,23763,TRUE,2.52597358746745,0.282808074401978,1.65151959575219,-628.426398920551,-628.529292536305,0.908095675751952,"g","boundary",1.01151650624879,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,6,31682,TRUE,-0.213025883406044,1.11239232260361,0.217497187980647,-610.163860989781,-612.569617797029,51.3719149674171,"g","boundary",0.987152968896954,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,6,39601,TRUE,22.9981268609379,1.0139585579898e-05,0,-473.498872248874,-473.498872243596,-1.15460352390073e-08,"dispersion","boundary",1.00000000879933,TRUE,TRUE,TRUE
"nbinom","ri",50,6,6,47520,TRUE,4.81584013958936,0.090002298526498,4.12666009549642,-525.031603029758,-525.062541655984,0.0280824083596372,"","tmb",1.01946500874522,TRUE,FALSE,FALSE
"nbinom","ri",5,7,6,55439,TRUE,2.70303478314575,0.258847189955534,0.801877677411046,-503.301147925138,-504.307151788676,0.899796905505127,"","tmb",1.08196157713502,TRUE,FALSE,FALSE
"beta","ar1",10000,8,6,63358,TRUE,19.3438013962795,6.30299405185868e-05,NA,202.082192161036,NA,-0.00489426703825302,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,6,71277,TRUE,18.2080885955814,0.000111215110699893,0,202.613440399663,NA,0.000300835802136135,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,6,79196,TRUE,2.73177494366926,0.255154133370995,0.276560623355767,107.560111797732,NA,113.521003052229,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,6,87115,TRUE,5.3227467804372,0.0698522214791054,0.0858840827508956,520.820678768315,NA,2177.19472400575,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,6,95034,TRUE,3.02297551145898,0.220581562235732,0.0844733846450362,217.19812657225,NA,2222.38142542651,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,7,7926,TRUE,16.2491996086257,0.000296163229590941,0,-628.199365773992,-628.199364902531,-8.28223164717201e-07,"dispersion","boundary",1.00000013484563,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,7,15845,TRUE,1.8422258918605,0.398075757660609,0.639765794363026,-589.887816690906,-590.252431784678,4.21814817724146,"g","boundary",1.01297831436003,TRUE,FALSE,FALSE
"nbinom","ar1",5,3,7,23764,TRUE,0.909932278640166,0.634469451151511,0.332069372428351,-600.464103421509,-602.402893592897,15.2060442143717,"g","boundary",1.01138885248861,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,7,31683,TRUE,0.0750117720188051,0.963188748366107,0.259461743522175,-649.30370707943,-649.070986860723,42.5734331625483,"g","boundary",0.991260051490283,TRUE,TRUE,FALSE
"nbinom","ri",Inf,5,7,39602,TRUE,3.72997717957013,0.154897977294038,1.71953935672609,-514.046842490701,-514.242101827992,0.176550452411902,"","tmb",1.03405933210323,TRUE,FALSE,FALSE
"nbinom","ri",50,6,7,47521,TRUE,16.429465335638,0.000270636851304014,0,-490.676063070002,-490.676062128966,-8.94306708687509e-07,"dispersion","boundary",0.99999996816069,TRUE,TRUE,TRUE
"nbinom","ri",5,7,7,55440,TRUE,2.17291902347423,0.337408973992067,0.508281237529571,-525.601216696318,-528.569148548048,2.63715515719014,"","tmb",1.17721983581423,TRUE,FALSE,FALSE
"beta","ar1",10000,8,7,63359,TRUE,17.5816496389145,0.0001521224423742,0,213.629566363403,NA,0.000206172135222005,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,7,71278,TRUE,18.051871026153,0.000120250256842477,0,213.504125082193,NA,-0.000267061290742276,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,7,79197,TRUE,2.51161581960979,0.284845625663589,0.176030517889959,103.979786143493,NA,229.336562526467,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,7,87116,TRUE,5.33383265147655,0.0694661062141366,0.0858833330443953,525.69458308063,NA,2177.08516117101,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,7,95035,TRUE,2.94713324632367,0.229106888306824,0.0842580974117178,209.753483157884,NA,2229.21911196741,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,8,7927,TRUE,17.1106258019947,0.000192519540365213,0,-593.434293521806,-593.434292444661,-5.3944643241266e-07,"g,dispersion","boundary",1.00000000962119,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,8,15846,TRUE,19.9239332552161,4.71598988271509e-05,0,-597.493821756514,-597.493821741478,-1.44420937431278e-08,"dispersion","boundary",1.00000036742924,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,8,23765,TRUE,1.17842893123607,0.554762898948099,0.360223306846227,-652.561262580054,-655.177396128612,11.5956388931635,"g","boundary",1.02426179380358,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,8,31684,TRUE,-0.0429832905816286,1.02172425409271,0.260419110796188,-612.681259460885,-613.057837483219,38.3736743360871,"g","boundary",1.00239160943508,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,8,39603,TRUE,20.4086691943862,3.7009549012697e-05,0,-478.35581423811,-478.355814198442,-3.94816197513137e-08,"dispersion","boundary",0.999999866705275,TRUE,TRUE,TRUE
"nbinom","ri",50,6,8,47522,TRUE,3.92466027478664,0.140530583548687,1.7767941036379,-531.612355450902,-531.789075786242,0.158808023954634,"","tmb",1.02677075794046,TRUE,FALSE,FALSE
"nbinom","ri",5,7,8,55441,TRUE,1.43888787208372,0.487022996613638,0.306739294838865,-512.119827481503,-523.623861773868,9.82390456342887,"","tmb",1.35748328596436,TRUE,FALSE,FALSE
"beta","ar1",10000,8,8,63360,TRUE,18.1487181819688,0.00011456604477668,0,233.989897824407,NA,-0.000522427481428167,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,8,71279,TRUE,17.9413627278863,0.000127081573847229,0,211.134212914294,NA,0.000590115726481599,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,8,79198,TRUE,2.60754080230534,0.271506173560851,0.170325321552441,117.056162049045,NA,231.894507056738,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,8,87117,TRUE,5.24121882625474,0.0727585093232949,0.0858701756766876,510.718444273711,NA,2177.65737533237,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,8,95036,TRUE,2.86810878692325,0.238340633951364,0.0841971361339936,199.498614588635,NA,2230.1755966208,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,9,7928,TRUE,15.7284204366227,0.00038425267332654,0,-619.482658090882,-619.482657820391,-2.57266151493241e-07,"dispersion","boundary",1.00000064145951,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,9,15847,TRUE,16.1414542187064,0.000312555936078879,0,-615.408250709683,-615.408249424428,-1.24329665140976e-06,"g,dispersion","boundary",1.00000003352366,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,9,23766,TRUE,16.2351174587644,0.000298255895746177,0,-625.558898047157,-625.558897390624,-6.48239847578225e-07,"g,dispersion","boundary",1.00000000508715,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,9,31685,TRUE,-0.484920110123838,1.27438034310281,0.184869975652382,-628.6375047592,-633.043327660305,94.2566231239201,"","tmb",1.01619067768633,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,9,39604,TRUE,3.92082020556609,0.140800666334078,2.2424988242683,-473.353864420996,-473.463211138245,0.0986265835190352,"","tmb",1.0227468009601,TRUE,FALSE,FALSE
"nbinom","ri",50,6,9,47523,TRUE,19.192035612858,6.79989831600275e-05,0,-470.695145965561,-470.695145871659,-8.9230923094874e-08,"dispersion","boundary",0.999999980872262,TRUE,TRUE,TRUE
"nbinom","ri",5,7,9,55442,TRUE,1.63902558589309,0.440646288195917,0.378183174983279,-508.961476003638,-515.04282378894,5.34304505343124,"","tmb",1.20208971266402,TRUE,FALSE,FALSE
"beta","ar1",10000,8,9,63361,TRUE,18.3097296162842,0.000105704318667411,0,207.938629890055,NA,-0.000136107863909274,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,9,71280,TRUE,16.3820045319068,0.000277135981039167,0,228.289504823979,NA,9.67022519944294e-05,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,9,79199,TRUE,2.82240392071684,0.243850008892638,0.312983676623877,109.26073004775,NA,97.4806943719352,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,9,87118,TRUE,5.32467070099401,0.0697850587258135,0.0858900780479292,524.086574887306,NA,2176.98453312987,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,9,95037,TRUE,2.94236205735303,0.229654096885485,0.0844204189293552,210.385496107495,NA,2222.10578191325,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,10,7929,TRUE,19.1666144318392,6.88688066645905e-05,0,-578.82044043121,-578.820440435989,-2.25650182983372e-08,"g,dispersion","boundary",0.999999989105446,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,10,15848,TRUE,3.34040478975417,0.188208969252422,4.23448658069206,-629.90929009307,-629.937307353134,0.179794166815441,"","tmb",1.00033367745347,TRUE,FALSE,FALSE
"nbinom","ar1",5,3,10,23767,TRUE,17.1583079629816,0.000187983948050302,0,-586.886146578611,-586.886146185149,-3.72216049981944e-07,"dispersion","boundary",1.00000003111691,TRUE,TRUE,TRUE
"nbinom","ar1",1,4,10,31686,TRUE,0.0151418552910876,0.992457659637586,0.276706052907922,-636.282978566772,-636.104009108049,35.7026117041136,"g","boundary",1.00148967204517,TRUE,TRUE,FALSE
"nbinom","ri",Inf,5,10,39605,TRUE,16.256729394177,0.000295050303126442,0,-536.439312493856,-536.439312013084,-4.56840894003108e-07,"dispersion","boundary",1.00000015083692,TRUE,TRUE,TRUE
"nbinom","ri",50,6,10,47524,TRUE,3.56043661907071,0.168601335971297,1.11095162764029,-499.04057472066,-499.534501670892,0.441748621896011,"","tmb",1.04874637963943,TRUE,FALSE,FALSE
"nbinom","ri",5,7,10,55443,TRUE,1.34180146424291,0.511247872950677,0.265538209350573,-546.162739606949,-562.442400065771,13.7977641552869,"","tmb",1.32949119536721,TRUE,FALSE,FALSE
"beta","ar1",10000,8,10,63362,TRUE,28.0682498921547,8.03631548290416e-07,0.0774918280078586,230.354239390065,NA,6.64409463756965,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ar1",200,9,10,71281,TRUE,18.0718667735053,0.000119053999942279,0,200.071343321702,NA,-0.000831108231523103,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,10,79200,TRUE,3.10249140006778,0.211983741130062,0.314432427017634,125.338735448861,NA,66.7049564282373,"g","boundary",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,10,87119,TRUE,5.32941906314754,0.0696195728843557,0.0858845185645445,522.060083067931,NA,2177.25481359072,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,10,95038,TRUE,2.83284695350599,0.242580060486944,0.0840795998481728,192.323078909917,NA,2238.44604768665,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,11,7930,TRUE,1.94249383326114,0.37861064773573,0.960815933809363,-638.393499651682,-638.498341579473,3.2154812727556,"","tmb",1.03292970474363,TRUE,FALSE,FALSE
"nbinom","ar1",50,2,11,15849,TRUE,1.31976443147464,0.516912215030362,0.572226750943025,-607.84555382963,-608.243278237905,6.47693647912831,"g","boundary",1.01813533261127,TRUE,FALSE,FALSE
"nbinom","ar1",5,3,11,23768,TRUE,1.06136047679008,0.588204714128499,0.518866951288428,-630.377395189622,-630.385467978322,12.534991981719,"","tmb",1.01744231407527,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,11,31687,TRUE,0.162201207040264,0.922100920179641,0.273392190927951,-634.111666719248,-634.072345401682,34.2188465340446,"g","boundary",1.0133557366608,TRUE,TRUE,FALSE
"nbinom","ri",Inf,5,11,39606,TRUE,2.74506746527376,0.253463935425739,0.943002201016936,-467.255690060599,-467.951772829734,0.624475911272668,"","tmb",1.07699255413775,TRUE,FALSE,FALSE
"nbinom","ri",50,6,11,47525,TRUE,2.67741486332103,0.262184340832727,0.718380929183401,-525.790913081808,-527.029740067016,1.11325440967437,"","tmb",1.06890301238253,TRUE,FALSE,FALSE
"nbinom","ri",5,7,11,55444,TRUE,1.30611604784398,0.52045178675927,0.275783982534011,-518.364223386008,-532.270712981193,11.9177975863693,"","tmb",1.25248447815459,TRUE,FALSE,FALSE
"beta","ar1",10000,8,11,63363,TRUE,19.5249941522247,5.75706841178269e-05,0,216.375122839802,NA,-0.00271777307398224,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,11,71282,TRUE,21.5443006742534,2.09756076227594e-05,0,209.649302435654,NA,-0.0289010868905279,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,11,79201,TRUE,2.65654812525908,0.264934126635805,0.253714393209058,106.098366195855,NA,127.959731823947,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",200,11,11,87120,TRUE,5.33650922703431,0.0693732027527932,0.0859314390763938,524.637410800121,NA,2175.62625636809,"","tmb",NA,TRUE,FALSE,FALSE
"beta","ri",20,12,11,95039,TRUE,2.91567268457261,0.232739298526397,0.0844281049590293,207.154943146182,NA,2223.09548029007,"","tmb",NA,TRUE,FALSE,FALSE
"nbinom","ar1",Inf,1,12,7931,TRUE,16.5350219126249,0.000256723492660902,0,-700.757630941245,-700.75763047881,-4.78783249491244e-07,"g,dispersion","boundary",0.999999933158877,TRUE,TRUE,TRUE
"nbinom","ar1",50,2,12,15850,TRUE,16.3092512856694,0.000287402857196892,0,-596.636645769701,-596.636644463056,-1.04908622233779e-06,"g,dispersion","boundary",0.999999974889291,TRUE,TRUE,TRUE
"nbinom","ar1",5,3,12,23769,TRUE,1.53082477971361,0.465142071544313,0.598747299927009,-640.030930235616,-640.83532718205,5.81807064256134,"g","boundary",1.03251556421763,TRUE,FALSE,FALSE
"nbinom","ar1",1,4,12,31688,TRUE,-0.332655148446812,1.18095989038779,0.181174731109588,-606.689603008337,-610.891502115611,77.6354970559835,"g","boundary",1.01459757887502,TRUE,FALSE,FALSE
"nbinom","ri",Inf,5,12,39607,TRUE,4.76299280793007,0.0924121880282991,4.58888435374026,-476.250114579976,-476.274947557333,0.0224100768776907,"","tmb",1.01414105848932,TRUE,FALSE,FALSE
"nbinom","ri",50,6,12,47526,TRUE,16.7437898500489,0.000231276885889366,0,-515.590828215454,-515.590825048148,-3.00962381061254e-06,"dispersion","boundary",1.00000007222053,TRUE,TRUE,TRUE
"nbinom","ri",5,7,12,55445,TRUE,1.58749540977181,0.452147102139128,0.306655000156418,-528.44873653818,-539.585330152895,9.6330889410807,"","tmb",1.23967866969547,TRUE,FALSE,FALSE
"beta","ar1",10000,8,12,63364,TRUE,17.020096137372,0.000201434142004956,0,207.668492752039,NA,0.000222466349441675,"g,dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",200,9,12,71283,TRUE,18.0472921309159,0.000120525878897372,0,202.969193713604,NA,8.03641933089239e-05,"dispersion","boundary",NA,TRUE,TRUE,TRUE
"beta","ar1",20,10,12,79202,TRUE,2.88871693670656,0.235897363647104,0.288744748443994,123.561525058299,NA,105.221072052951,"","tmb",NA,TRUE,FALSE,FALSE
